trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
5254,False,"{'a': 0.001, 'e': 0.005226570249814249}",25,11,28.329663541312012,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5255,False,"{'a': 0.001, 'e': 0.005221346291978685}",20,12,13.051220195281793,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5256,False,"{'a': 0.001, 'e': 0.005216127555489844}",25,15,16.939185680419516,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5257,False,"{'a': 0.001, 'e': 0.0052109140351289975}",30,0,45.021147018814155,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
5258,False,"{'a': 0.001, 'e': 0.005205705725682616}",20,14,7.1679897418394924,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5259,False,"{'a': 0.001, 'e': 0.0052005026219423935}",20,11,14.257236753659562,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5260,False,"{'a': 0.001, 'e': 0.005195304718705231}",25,15,16.792024832252423,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5261,False,"{'a': 0.001, 'e': 0.005190112010773216}",20,12,18.73197391393756,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5262,False,"{'a': 0.001, 'e': 0.005184924492953644}",20,14,11.819446795954748,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5263,False,"{'a': 0.001, 'e': 0.005179742160059001}",25,15,15.119305935039467,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5264,False,"{'a': 0.001, 'e': 0.005174565006906946}",30,18,19.989452731719904,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5265,False,"{'a': 0.001, 'e': 0.0051693930283203335}",20,9,21.46007262923305,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5266,False,"{'a': 0.001, 'e': 0.005164226219127176}",35,25,16.73990999337057,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5267,False,"{'a': 0.001, 'e': 0.005159064574160667}",20,15,10.0438222570662,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5268,False,"{'a': 0.001, 'e': 0.005153908088259167}",20,0,30.954643641131412,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5269,False,"{'a': 0.001, 'e': 0.00514875675626618}",25,13,22.019329373567604,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5270,False,"{'a': 0.001, 'e': 0.005143610573030379}",20,14,8.349568964329592,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5271,False,"{'a': 0.001, 'e': 0.005138469533405583}",25,10,27.444453508948868,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5272,False,"{'a': 0.001, 'e': 0.005133333632250745}",25,20,9.554407914071241,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5273,False,"{'a': 0.001, 'e': 0.005128202864429972}",25,12,22.42731158542859,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5274,False,"{'a': 0.001, 'e': 0.005123077224812486}",30,20,19.540073446239518,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5275,False,"{'a': 0.001, 'e': 0.005117956708272651}",25,13,22.160683134060097,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5276,False,"{'a': 0.001, 'e': 0.005112841309689956}",20,13,10.924410809309112,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5277,False,"{'a': 0.001, 'e': 0.005107731023948992}",25,10,23.361530868708734,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5278,False,"{'a': 0.001, 'e': 0.005102625845939478}",25,15,19.79036330213476,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5279,False,"{'a': 0.001, 'e': 0.005097525770556239}",30,20,21.659140068493137,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5280,False,"{'a': 0.001, 'e': 0.00509243079269919}",20,12,12.427841293875982,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5281,False,"{'a': 0.001, 'e': 0.005087340907273364}",20,10,16.437642756572004,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5282,False,"{'a': 0.001, 'e': 0.005082256109188865}",20,10,18.857716097874224,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5283,False,"{'a': 0.001, 'e': 0.005077176393360898}",30,21,18.419797783114827,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5284,False,"{'a': 0.001, 'e': 0.005072101754709752}",35,23,20.842656223417137,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5285,False,"{'a': 0.001, 'e': 0.005067032188160779}",30,16,27.67581352859847,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5286,False,"{'a': 0.001, 'e': 0.005061967688644416}",20,5,30.371709596738274,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5287,False,"{'a': 0.001, 'e': 0.005056908251096169}",25,15,17.707283269586785,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5288,False,"{'a': 0.001, 'e': 0.005051853870456589}",25,15,17.153261880930472,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5289,False,"{'a': 0.001, 'e': 0.005046804541671305}",25,13,23.688155931542955,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5290,False,"{'a': 0.001, 'e': 0.005041760259690979}",30,18,23.443086157492047,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5291,False,"{'a': 0.001, 'e': 0.005036721019471333}",20,15,7.785656807043084,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5292,False,"{'a': 0.001, 'e': 0.005031686815973131}",25,17,14.560678468928657,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5293,False,"{'a': 0.001, 'e': 0.005026657644162159}",25,10,26.838714215477232,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5294,False,"{'a': 0.001, 'e': 0.00502163349900925}",20,8,22.298572537880816,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5295,False,"{'a': 0.001, 'e': 0.005016614375490263}",20,9,20.336551097267566,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5296,False,"{'a': 0.001, 'e': 0.0050116002685860655}",30,18,22.044497928921448,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5297,False,"{'a': 0.001, 'e': 0.005006591173282559}",20,0,32.85851169478959,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5298,False,"{'a': 0.001, 'e': 0.005001587084570638}",20,6,27.455403934249798,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5299,False,"{'a': 0.001, 'e': 0.004996587997446219}",30,22,16.915584785712838,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5300,False,"{'a': 0.001, 'e': 0.004991593906910217}",25,15,22.116125121343398,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5301,False,"{'a': 0.001, 'e': 0.0049866048079685345}",20,13,13.154277730645786,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5302,False,"{'a': 0.001, 'e': 0.004981620695632075}",20,10,24.00606223456992,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5303,False,"{'a': 0.001, 'e': 0.004976641564916731}",25,17,16.035655614619635,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5304,False,"{'a': 0.001, 'e': 0.004971667410843362}",25,20,8.81291856731998,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5305,False,"{'a': 0.001, 'e': 0.004966698228437823}",30,12,34.38880594662274,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5306,False,"{'a': 0.001, 'e': 0.004961734012730921}",25,20,8.861476585001228,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5307,False,"{'a': 0.001, 'e': 0.004956774758758446}",20,10,17.692712523377935,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5308,False,"{'a': 0.001, 'e': 0.004951820461561147}",25,8,28.769556866584246,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5309,False,"{'a': 0.001, 'e': 0.004946871116184718}",30,16,29.64170175344584,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5310,False,"{'a': 0.001, 'e': 0.004941926717679818}",25,17,16.08367491208285,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5311,False,"{'a': 0.001, 'e': 0.004936987261102051}",20,0,31.48032732322319,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5312,False,"{'a': 0.001, 'e': 0.004932052741511952}",30,12,29.12364448560254,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5313,False,"{'a': 0.001, 'e': 0.00492712315397501}",20,12,14.480931755708392,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5314,False,"{'a': 0.001, 'e': 0.004922198493561628}",25,11,25.74912312844408,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5315,False,"{'a': 0.001, 'e': 0.004917278755347151}",30,17,25.0722441264897,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5316,False,"{'a': 0.001, 'e': 0.0049123639344118425}",30,14,31.337480359138198,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5317,False,"{'a': 0.001, 'e': 0.004907454025840873}",25,0,38.84897781410604,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5318,False,"{'a': 0.001, 'e': 0.004902549024724339}",25,15,20.707226910281552,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5319,False,"{'a': 0.001, 'e': 0.004897648926157242}",20,14,11.466500538140998,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5320,False,"{'a': 0.001, 'e': 0.004892753725239476}",30,12,31.54688180672632,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5321,False,"{'a': 0.001, 'e': 0.004887863417075847}",30,18,22.810593943288133,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5322,False,"{'a': 0.001, 'e': 0.004882977996776038}",35,17,35.18581591826526,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5323,False,"{'a': 0.001, 'e': 0.004878097459454632}",20,10,17.824477787391295,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5324,False,"{'a': 0.001, 'e': 0.004873221800231096}",25,7,34.369494397419274,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5325,False,"{'a': 0.001, 'e': 0.004868351014229763}",25,20,8.25003488147296,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5326,False,"{'a': 0.001, 'e': 0.00486348509657985}",20,14,8.969205899514492,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5327,False,"{'a': 0.001, 'e': 0.004858624042415443}",20,11,15.737208469154577,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5328,False,"{'a': 0.001, 'e': 0.004853767846875479}",20,15,7.917152912579699,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5329,False,"{'a': 0.001, 'e': 0.00484891650510377}",25,0,41.467404833319804,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5330,False,"{'a': 0.001, 'e': 0.004844070012248967}",20,15,11.145377799948314,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5331,False,"{'a': 0.001, 'e': 0.004839228363464579}",20,14,11.22934471687335,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5332,False,"{'a': 0.001, 'e': 0.0048343915539089625}",25,15,16.595123199102165,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5333,False,"{'a': 0.001, 'e': 0.004829559578745299}",20,13,11.639656238781155,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5334,False,"{'a': 0.001, 'e': 0.0048247324331416154}",30,15,25.950517990853335,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5335,False,"{'a': 0.001, 'e': 0.004819910112270772}",25,16,17.47349517035796,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5336,False,"{'a': 0.001, 'e': 0.004815092611310438}",25,14,24.310425183510667,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5337,False,"{'a': 0.001, 'e': 0.004810279925443121}",25,18,13.310251886658055,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5338,False,"{'a': 0.001, 'e': 0.004805472049856126}",20,16,9.738112761322174,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5339,False,"{'a': 0.001, 'e': 0.004800668979741581}",20,14,13.62243134485328,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5340,False,"{'a': 0.001, 'e': 0.004795870710296421}",35,22,20.411951373198526,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5341,False,"{'a': 0.001, 'e': 0.004791077236722366}",30,19,19.445443188982363,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5342,False,"{'a': 0.001, 'e': 0.004786288554225948}",20,13,14.315376570527407,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5343,False,"{'a': 0.001, 'e': 0.004781504658018486}",20,6,20.97962838795119,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5344,False,"{'a': 0.001, 'e': 0.004776725543316077}",20,10,19.57998164840862,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5345,False,"{'a': 0.001, 'e': 0.0047719512053396125}",20,6,27.44425312436092,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5346,False,"{'a': 0.001, 'e': 0.0047671816393147475}",20,6,24.485846096580623,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5347,False,"{'a': 0.001, 'e': 0.00476241684047192}",20,12,15.357291566276427,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5348,False,"{'a': 0.001, 'e': 0.004757656804046333}",25,3,36.43416687553137,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
5349,False,"{'a': 0.001, 'e': 0.004752901525277942}",20,15,9.60102903190654,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5350,False,"{'a': 0.001, 'e': 0.004748150999411473}",30,13,29.167255088615192,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5351,False,"{'a': 0.001, 'e': 0.0047434052216964034}",20,10,17.239059447490657,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5352,False,"{'a': 0.001, 'e': 0.004738664187386946}",20,3,29.71089110462714,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5353,False,"{'a': 0.001, 'e': 0.004733927891742076}",25,8,27.553639778719592,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5354,False,"{'a': 0.001, 'e': 0.004729196330025487}",30,20,19.296193892183226,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5355,False,"{'a': 0.001, 'e': 0.004724469497505623}",30,13,29.018020053280217,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5356,False,"{'a': 0.001, 'e': 0.004719747389455653}",25,16,15.786602179887272,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5357,False,"{'a': 0.001, 'e': 0.004715030001153463}",25,13,26.581729231153414,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5358,False,"{'a': 0.001, 'e': 0.004710317327881667}",20,12,13.747514826080563,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5359,False,"{'a': 0.001, 'e': 0.004705609364927595}",20,10,17.725491586100652,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5360,False,"{'a': 0.001, 'e': 0.004700906107583276}",20,11,14.51574976873554,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5361,False,"{'a': 0.001, 'e': 0.004696207551145461}",25,13,18.657242288462058,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5362,False,"{'a': 0.001, 'e': 0.004691513690915584}",25,7,27.611165239512868,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5363,False,"{'a': 0.001, 'e': 0.004686824522199789}",25,16,17.87521996778057,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5364,False,"{'a': 0.001, 'e': 0.00468214004030891}",25,13,25.589944884878733,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5365,False,"{'a': 0.001, 'e': 0.004677460240558458}",30,18,25.31341266163406,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5366,False,"{'a': 0.001, 'e': 0.004672785118268637}",20,0,30.415957661799183,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5367,False,"{'a': 0.001, 'e': 0.004668114668764327}",25,16,18.0738455206666,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5368,False,"{'a': 0.001, 'e': 0.004663448887375071}",20,13,14.739119991510089,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5369,False,"{'a': 0.001, 'e': 0.004658787769435095}",25,18,16.256057664025075,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5370,False,"{'a': 0.001, 'e': 0.004654131310283272}",20,10,18.747674669243253,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5371,False,"{'a': 0.001, 'e': 0.004649479505263148}",20,13,11.268790022244769,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5372,False,"{'a': 0.001, 'e': 0.0046448323497229205}",20,16,7.818436014402902,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5373,False,"{'a': 0.001, 'e': 0.004640189839015425}",35,17,38.1574548313582,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5374,False,"{'a': 0.001, 'e': 0.004635551968498157}",20,12,16.547387081626784,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5375,False,"{'a': 0.001, 'e': 0.004630918733533246}",20,16,8.107950600706097,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5376,False,"{'a': 0.001, 'e': 0.004626290129487451}",20,14,10.28816360903365,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5377,False,"{'a': 0.001, 'e': 0.004621666151732175}",25,9,31.53369531254117,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5378,False,"{'a': 0.001, 'e': 0.004617046795643433}",30,14,33.854430633686256,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5379,False,"{'a': 0.001, 'e': 0.0046124320566018695}",35,17,37.007010310223144,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5380,False,"{'a': 0.001, 'e': 0.004607821929992752}",25,13,20.733611895889243,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5381,False,"{'a': 0.001, 'e': 0.0046032164112059445}",20,9,19.807641500046525,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5382,False,"{'a': 0.001, 'e': 0.004598615495635935}",20,6,27.80623288348141,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5383,False,"{'a': 0.001, 'e': 0.0045940191786818015}",20,10,19.149141435638132,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5384,False,"{'a': 0.001, 'e': 0.004589427455747229}",20,10,17.411424589152613,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5385,False,"{'a': 0.001, 'e': 0.004584840322240499}",20,10,17.113375766600726,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5386,False,"{'a': 0.001, 'e': 0.004580257773574469}",20,16,8.296927406744926,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5387,False,"{'a': 0.001, 'e': 0.004575679805166595}",25,5,32.55128769189636,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5388,False,"{'a': 0.001, 'e': 0.00457110641243891}",25,11,25.83505632765984,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5389,False,"{'a': 0.001, 'e': 0.004566537590818015}",20,12,16.32773185480959,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5390,False,"{'a': 0.001, 'e': 0.004561973335735096}",20,13,15.166376785222326,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5391,False,"{'a': 0.001, 'e': 0.004557413642625888}",20,10,18.828537193507156,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5392,False,"{'a': 0.001, 'e': 0.004552858506930703}",20,11,16.632954944159394,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5393,False,"{'a': 0.001, 'e': 0.004548307924094408}",25,6,29.618342770212138,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
5394,False,"{'a': 0.001, 'e': 0.004543761889566413}",25,17,13.626533416816988,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5395,False,"{'a': 0.001, 'e': 0.004539220398800685}",20,1,30.903848767134306,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
5396,False,"{'a': 0.001, 'e': 0.004534683447255739}",20,14,15.580686023606367,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5397,False,"{'a': 0.001, 'e': 0.0045301510303946135}",25,18,12.548039468644188,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5398,False,"{'a': 0.001, 'e': 0.0045256231436849}",25,12,22.071189115786847,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5399,False,"{'a': 0.001, 'e': 0.0045210997825987035}",20,13,13.742956362247343,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5400,False,"{'a': 0.001, 'e': 0.004516580942612666}",30,17,19.230046195874042,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5401,False,"{'a': 0.001, 'e': 0.004512066619207952}",25,17,13.53197343787095,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5402,False,"{'a': 0.001, 'e': 0.004507556807870229}",25,16,15.67927923182705,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5403,False,"{'a': 0.001, 'e': 0.004503051504089689}",35,13,39.052382197102176,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
5404,False,"{'a': 0.001, 'e': 0.004498550703361034}",25,3,40.13453038640825,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
5405,False,"{'a': 0.001, 'e': 0.004494054401183452}",20,12,15.505357771327784,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5406,False,"{'a': 0.001, 'e': 0.004489562593060649}",25,12,21.993143215672333,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5407,False,"{'a': 0.001, 'e': 0.004485075274500811}",25,13,24.140682295181605,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5408,False,"{'a': 0.001, 'e': 0.004480592441016619}",20,15,10.651746011489582,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5409,False,"{'a': 0.001, 'e': 0.004476114088125247}",20,11,16.137689195348354,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5410,False,"{'a': 0.001, 'e': 0.004471640211348332}",35,21,28.079849785738222,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5411,False,"{'a': 0.001, 'e': 0.004467170806212001}",20,10,20.482236159465312,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5412,False,"{'a': 0.001, 'e': 0.004462705868246852}",20,11,16.557689725107583,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5413,False,"{'a': 0.001, 'e': 0.0044582453929879395}",25,20,11.277238181089077,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5414,False,"{'a': 0.001, 'e': 0.004453789375974795}",20,2,27.742488549688147,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5415,False,"{'a': 0.001, 'e': 0.004449337812751394}",20,9,23.730503555412117,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5416,False,"{'a': 0.001, 'e': 0.004444890698866177}",25,14,21.218396595809917,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5417,False,"{'a': 0.001, 'e': 0.004440448029872032}",30,19,15.674281233801967,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5418,False,"{'a': 0.001, 'e': 0.004436009801326284}",30,24,15.071150532330428,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5419,False,"{'a': 0.001, 'e': 0.004431576008790707}",25,11,25.419896473726162,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5420,False,"{'a': 0.001, 'e': 0.004427146647831511}",25,10,27.04232879728841,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5421,False,"{'a': 0.001, 'e': 0.004422721714019329}",20,8,26.74911453679902,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5422,False,"{'a': 0.001, 'e': 0.004418301202929234}",30,21,20.345627274057804,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5423,False,"{'a': 0.001, 'e': 0.004413885110140705}",20,6,25.553565690030936,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5424,False,"{'a': 0.001, 'e': 0.004409473431237654}",25,8,30.533241490218575,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5425,False,"{'a': 0.001, 'e': 0.004405066161808406}",20,10,20.024615332131482,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5426,False,"{'a': 0.001, 'e': 0.004400663297445683}",25,12,24.203960686016874,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5427,False,"{'a': 0.001, 'e': 0.004396264833746623}",20,13,10.01508350856212,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5428,False,"{'a': 0.001, 'e': 0.004391870766312768}",25,11,23.317638799273986,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5429,False,"{'a': 0.001, 'e': 0.004387481090750042}",20,16,6.413555669269353,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5430,False,"{'a': 0.001, 'e': 0.004383095802668776}",25,7,37.46964490431307,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5431,False,"{'a': 0.001, 'e': 0.004378714897683674}",20,0,28.70007139089126,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5432,False,"{'a': 0.001, 'e': 0.004374338371413834}",20,9,21.241932004422996,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5433,False,"{'a': 0.001, 'e': 0.004369966219482734}",20,16,7.48075617417061,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5434,False,"{'a': 0.001, 'e': 0.0043655984375182135}",25,17,15.681030782868119,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5435,False,"{'a': 0.001, 'e': 0.004361235021152495}",20,8,22.125336647153233,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5436,False,"{'a': 0.001, 'e': 0.004356875966022165}",20,7,26.64505991824111,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
